country,years,subject,asab,val,total_pop,pop_with_given_ed_mil
AUS,2000,NONE,MEN,34.25904299999999,9.443465,3.235240735039949
AUS,2000,NONE,WOMEN,48.123203000000004,9.585337,4.612771182744111
AUS,2000,TRY,MEN,26.104818,9.443465,2.4651993511437
AUS,2000,TRY,WOMEN,28.838318,9.585337,2.7642499654316603
AUS,2000,UPPSRY,MEN,39.636139,9.443465,3.74302491381635
AUS,2000,UPPSRY,WOMEN,23.038479,9.585337,2.20831585182423
BEL,2000,NONE,MEN,41.293152000000006,5.012012,2.0696177334182404
BEL,2000,NONE,WOMEN,41.662346,5.239235,2.1827882134531
BEL,2000,TRY,MEN,26.565285,5.012012,1.3314552720342
BEL,2000,TRY,WOMEN,27.610184,5.239235,1.4465624236924
BEL,2000,UPPSRY,MEN,32.141563,5.012012,1.6109389945475598
BEL,2000,UPPSRY,WOMEN,30.72747,5.239235,1.6098843628545
CAN,2000,NONE,MEN,19.90966800000001,15.193812,3.0250375257441617
CAN,2000,NONE,WOMEN,18.759841999999992,15.491918,2.906259339569559
CAN,2000,TRY,MEN,37.658691,15.193812,5.72179071220092
CAN,2000,TRY,WOMEN,42.533607,15.491918,6.58927151888226
CAN,2000,UPPSRY,MEN,42.431641,15.193812,6.446983762054919
CAN,2000,UPPSRY,WOMEN,38.706551,15.491918,5.99638714154818
CHE,2000,NONE,MEN,11.951686999999993,3.510203,0.41952847562460976
CHE,2000,NONE,WOMEN,20.282715999999994,3.674047,0.7451965187165197
CHE,2000,TRY,MEN,33.931194,3.510203,1.19105378972382
CHE,2000,TRY,WOMEN,14.438147,3.674047,0.5304643067090901
CHE,2000,UPPSRY,MEN,54.117119,3.510203,1.89962073465157
CHE,2000,UPPSRY,WOMEN,65.279137,3.674047,2.3983861745743904
CRI,2000,NONE,MEN,70.530405,1.961351,1.3833488037715502
CRI,2000,NONE,WOMEN,68.750962,1.910998,1.31382950880076
CRI,2000,TRY,MEN,16.567589,1.961351,0.32494857252739007
CRI,2000,TRY,WOMEN,16.3312,1.910998,0.312088905376
CRI,2000,UPPSRY,MEN,12.902006,1.961351,0.25305362370106
CRI,2000,UPPSRY,WOMEN,14.917838,1.910998,0.28507958582324
CZE,2000,NONE,MEN,9.015612000000004,4.999326,0.45071983477512023
CZE,2000,NONE,WOMEN,19.057751999999994,5.273177,1.0049489951810395
CZE,2000,TRY,MEN,12.656393,4.999326,0.6327343459111799
CZE,2000,TRY,WOMEN,9.284236,5.273177,0.48957419737771996
CZE,2000,UPPSRY,MEN,78.327995,4.999326,3.9158718193137
CZE,2000,UPPSRY,WOMEN,71.658012,5.273177,3.77865380744124
DEU,2000,NONE,MEN,13.737601999999995,40.123653,5.512027757001058
DEU,2000,NONE,WOMEN,22.913398,42.087848,9.643756121875041
DEU,2000,TRY,MEN,28.557259,40.123653,11.458215507471268
DEU,2000,TRY,WOMEN,18.325188,42.087848,7.712677271154241
DEU,2000,UPPSRY,MEN,57.705139,40.123653,23.15340973552767
DEU,2000,UPPSRY,WOMEN,58.761414,42.087848,24.73141460697072
DNK,2000,NONE,MEN,18.462041,2.637878,0.48700611788998
DNK,2000,NONE,WOMEN,22.044992000000008,2.699466,0.5950970637427202
DNK,2000,TRY,MEN,24.432135,2.637878,0.6444899140953
DNK,2000,TRY,WOMEN,27.176115,2.699466,0.7336099845459001
DNK,2000,UPPSRY,MEN,57.105824,2.637878,1.50638196801472
DNK,2000,UPPSRY,WOMEN,50.778893,2.699466,1.3707589517113798
ESP,2000,NONE,MEN,60.149361999999996,19.868636,11.950857792102319
ESP,2000,NONE,WOMEN,62.656817000000004,20.685751,12.961033149145672
ESP,2000,TRY,MEN,23.551453,19.868636,4.6793524692810795
ESP,2000,TRY,WOMEN,21.862101,20.685751,4.5223397762285105
ESP,2000,UPPSRY,MEN,16.299185,19.868636,3.2384257386166
ESP,2000,UPPSRY,WOMEN,15.481082,20.685751,3.20237807462582
EST,2000,NONE,MEN,17.346018,0.651075,0.11293558669350001
EST,2000,NONE,WOMEN,12.403816000000006,0.74591,0.09252130392560004
EST,2000,TRY,MEN,21.464544,0.651075,0.13975027984799998
EST,2000,TRY,WOMEN,35.187653,0.74591,0.26246822249229995
EST,2000,UPPSRY,MEN,61.189438,0.651075,0.3983891334585
EST,2000,UPPSRY,WOMEN,52.408531,0.74591,0.3909204735821
FIN,2000,NONE,MEN,28.372536999999994,2.526181,0.7167416389119697
FIN,2000,NONE,WOMEN,25.280654999999996,2.650022,0.6699429192440999
FIN,2000,TRY,MEN,29.40193,2.526181,0.7427459692933
FIN,2000,TRY,WOMEN,35.872776,2.650022,0.95063645601072
FIN,2000,UPPSRY,MEN,42.225533,2.526181,1.0666933917947299
FIN,2000,UPPSRY,WOMEN,38.846569,2.650022,1.02944262474518
FRA,2000,NONE,MEN,34.847843,29.462909,10.267188271552868
FRA,2000,NONE,WOMEN,40.581058999999996,31.261871,12.68639831501389
FRA,2000,TRY,MEN,21.128117,29.462909,6.22495788512353
FRA,2000,TRY,WOMEN,22.027519,31.261871,6.8862145742804906
FRA,2000,UPPSRY,MEN,44.02404,29.462909,12.9707628433236
FRA,2000,UPPSRY,WOMEN,37.391422,31.261871,11.68925811070562
GBR,2000,NONE,MEN,30.658853000000008,28.69045,8.796162890538502
GBR,2000,NONE,WOMEN,44.619104,30.195615,13.4730128602896
GBR,2000,TRY,MEN,26.742617,28.69045,7.6725771590765
GBR,2000,TRY,WOMEN,24.544714,30.195615,7.411427342291099
GBR,2000,UPPSRY,MEN,42.59853,28.69045,12.221709950384998
GBR,2000,UPPSRY,WOMEN,30.836182,30.195615,9.3111747974193
GRC,2000,NONE,MEN,50.426645,5.315784,2.6805715266468
GRC,2000,NONE,WOMEN,50.989607,5.490022,2.79934064201354
GRC,2000,TRY,MEN,19.689165,5.315784,1.0466334828036
GRC,2000,TRY,WOMEN,15.715105,5.490022,0.8627627218230999
GRC,2000,UPPSRY,MEN,29.88419,5.315784,1.5885789905496
GRC,2000,UPPSRY,WOMEN,33.295288,5.490022,1.82791863616336
HUN,2000,NONE,MEN,25.959858999999994,4.858099,1.2611556504804098
HUN,2000,NONE,WOMEN,35.278938999999994,5.352866,1.8884343308917395
HUN,2000,TRY,MEN,13.708835,4.858099,0.66598877604665
HUN,2000,TRY,WOMEN,14.352439,5.352866,0.76826682740174
HUN,2000,UPPSRY,MEN,60.331306,4.858099,2.93095457347294
HUN,2000,UPPSRY,WOMEN,50.368622,5.352866,2.69616484170652
IRL,2000,NONE,MEN,45.057836,1.882946,0.84841472064856
IRL,2000,NONE,WOMEN,40.358593,1.90659,0.7694728982786999
IRL,2000,TRY,MEN,21.394621,1.882946,0.40284916033466
IRL,2000,TRY,WOMEN,21.831142,1.90659,0.4162303702578
IRL,2000,UPPSRY,MEN,33.547543,1.882946,0.63168211901678
IRL,2000,UPPSRY,WOMEN,37.810265,1.90659,0.7208867314635
ITA,2000,NONE,MEN,56.9819405,27.569659,15.709726687432898
ITA,2000,NONE,WOMEN,58.7826468,29.372449,17.265902952180134
ITA,2000,TRY,MEN,9.6920595,27.569659,2.672067754227105
ITA,2000,TRY,WOMEN,9.0649252,29.372449,2.662590531258148
ITA,2000,UPPSRY,MEN,33.326,27.569659,9.187864558340001
ITA,2000,UPPSRY,WOMEN,32.152428,29.372449,9.44395551656172
JPN,2000,NONE,MEN,63.385147,62.110764,39.36899906422309
JPN,2000,NONE,WOMEN,69.364988,64.815079,44.958971770540515
JPN,2000,TRY,MEN,36.614853,62.110764,22.74176493577692
JPN,2000,TRY,WOMEN,30.635012,64.815079,19.85610722945948
KOR,2000,NONE,MEN,23.86598699999999,23.666769,5.648308012860027
KOR,2000,NONE,WOMEN,39.731429,23.341342,9.27384872437718
KOR,2000,TRY,MEN,29.790934,23.666769,7.05055153272246
KOR,2000,TRY,WOMEN,17.841333,23.341342,4.16440655288886
KOR,2000,UPPSRY,MEN,46.343079,23.666769,10.96790945441751
KOR,2000,UPPSRY,WOMEN,42.427238,23.341342,9.90308672273396
LTU,2000,NONE,MEN,15.902916000000005,1.637611,0.26042790173676006
LTU,2000,NONE,WOMEN,15.652096,1.861923,0.29142997540608
LTU,2000,TRY,MEN,36.83659,1.637611,0.6032400498649
LTU,2000,TRY,WOMEN,46.26981,1.861923,0.8615082344463
LTU,2000,UPPSRY,MEN,47.260494,1.637611,0.77394304839834
LTU,2000,UPPSRY,WOMEN,38.078094,1.861923,0.7089847901476201
LUX,2000,NONE,MEN,34.772547,0.214955,0.07474532840385001
LUX,2000,NONE,WOMEN,43.507248,0.221348,0.09630242330304
LUX,2000,TRY,MEN,20.785879,0.214955,0.044680286204450005
LUX,2000,TRY,WOMEN,15.713726,0.221348,0.03478201822648
LUX,2000,UPPSRY,MEN,44.441574,0.214955,0.0955293853917
LUX,2000,UPPSRY,WOMEN,40.779026,0.221348,0.09026355847048
LVA,2000,NONE,MEN,18.539242,1.089926,0.20206401876092
LVA,2000,NONE,WOMEN,15.181454000000002,1.277623,0.19396174803842003
LVA,2000,TRY,MEN,16.345989,1.089926,0.17815918406814
LVA,2000,TRY,WOMEN,19.878185,1.277623,0.25396826354255
LVA,2000,UPPSRY,MEN,65.114769,1.089926,0.7097027971709399
LVA,2000,UPPSRY,WOMEN,64.940361,1.277623,0.8296929884190298
MEX,2000,NONE,MEN,68.982986,48.540384,33.48460629906624
MEX,2000,NONE,WOMEN,72.607128,50.244891,36.481372321830484
MEX,2000,TRY,MEN,17.868587,48.540384,8.673480745174082
MEX,2000,TRY,WOMEN,11.787515,50.244891,5.922624063358651
MEX,2000,UPPSRY,MEN,13.148427,48.540384,6.38229695575968
MEX,2000,UPPSRY,WOMEN,15.605357,50.244891,7.84089461481087
NLD,2000,NONE,MEN,31.155085,7.878082,2.4544231434697
NLD,2000,NONE,WOMEN,39.23113600000001,8.047423,3.1570954616252807
NLD,2000,TRY,MEN,26.100851,7.878082,2.0562464444778197
NLD,2000,TRY,WOMEN,20.581749,8.047423,1.65630040282827
NLD,2000,UPPSRY,MEN,42.744064,7.878082,3.3674124120524804
NLD,2000,UPPSRY,WOMEN,40.187115,8.047423,3.2340271355464503
OAVG,2000,NONE,MEN,33.000506,0,0
OAVG,2000,NONE,WOMEN,37.193666,0,0
OAVG,2000,TRY,MEN,22.423082,0,0
OAVG,2000,TRY,WOMEN,21.690475,0,0
OAVG,2000,UPPSRY,MEN,44.576412,0,0
OAVG,2000,UPPSRY,WOMEN,41.115859,0,0
POL,2000,NONE,MEN,18.44225,18.5426695,3.41968546586375
POL,2000,NONE,WOMEN,21.745579000000006,19.715808,4.287316604128321
POL,2000,TRY,MEN,10.245693,18.5426695,1.8998249909746348
POL,2000,TRY,WOMEN,12.444401,19.715808,2.4535142079100796
POL,2000,UPPSRY,MEN,71.312057,18.5426695,13.223159043161614
POL,2000,UPPSRY,WOMEN,65.81002,19.715808,12.974977187961597
PRT,2000,NONE,MEN,81.424696,4.965304,4.042983687475839
PRT,2000,NONE,WOMEN,79.867809,5.324594,4.252636565945459
PRT,2000,TRY,MEN,7.579196,4.965304,0.37633012215583994
PRT,2000,TRY,WOMEN,10.041828,5.324594,0.5346865711783201
PRT,2000,UPPSRY,MEN,10.996108,4.965304,0.5459901903683199
PRT,2000,UPPSRY,WOMEN,10.090363,5.324594,0.53727086287622
SVK,2000,NONE,MEN,11.120008999999996,2.625691,0.29197707551218993
SVK,2000,NONE,WOMEN,21.1045388,2.774988,0.585648419155344
SVK,2000,TRY,MEN,10.959901,2.625691,0.28777313416591
SVK,2000,TRY,WOMEN,9.8055792,2.774988,0.27210364613049604
SVK,2000,UPPSRY,MEN,77.92009,2.625691,2.0459407903219002
SVK,2000,UPPSRY,WOMEN,69.089882,2.774988,1.91723593471416
SVN,2000,NONE,MEN,20.750608999999997,0.972581,0.20181648051829
SVN,2000,NONE,WOMEN,29.633477999999997,1.017691,0.3015772385929799
SVN,2000,TRY,MEN,14.122491,0.972581,0.13735266419271
SVN,2000,TRY,WOMEN,17.341646,1.017691,0.17648437059386
SVN,2000,UPPSRY,MEN,65.1269,0.972581,0.6334118552890001
SVN,2000,UPPSRY,WOMEN,53.024876,1.017691,0.53962939081316
SWE,2000,NONE,MEN,24.103572999999997,4.386438,1.0572882854297398
SWE,2000,NONE,WOMEN,20.740534999999994,4.485674,0.9303527859558998
SWE,2000,TRY,MEN,28.110241,4.386438,1.2330382931155799
SWE,2000,TRY,WOMEN,32.199219,4.485674,1.4443519948860601
SWE,2000,UPPSRY,MEN,47.786186,4.386438,2.09611142145468
SWE,2000,UPPSRY,WOMEN,47.060246,4.485674,2.11096921915804
TUR,2000,NONE,MEN,73.2898569,32.163424,23.572527423740258
TUR,2000,NONE,WOMEN,80.9734514,32.105327,25.996791355156084
TUR,2000,TRY,MEN,9.6295271,32.163424,3.097185630367904
TUR,2000,TRY,WOMEN,6.7412806,32.105327,2.1643101806175618
TUR,2000,UPPSRY,MEN,17.080616,32.163424,5.49371094589184
TUR,2000,UPPSRY,WOMEN,12.285268,32.105327,3.9442254642263603
USA,2000,NONE,MEN,12.897080000000003,138.458548,17.857109702398404
USA,2000,NONE,WOMEN,12.232178000000005,143.713409,17.579279998748028
USA,2000,TRY,MEN,36.878101,138.458548,51.06088317457348
USA,2000,TRY,WOMEN,36.128067,143.713409,51.92087669150404
USA,2000,UPPSRY,MEN,50.224819,138.458548,69.54055512302813
USA,2000,UPPSRY,WOMEN,51.639755,143.713409,74.21325230974796
AUS,2001,NONE,MEN,34.199726,9.561826,3.27011829259676
AUS,2001,NONE,WOMEN,47.927363,9.712875,4.65512485898625
AUS,2001,TRY,MEN,27.158642,9.561826,2.5968620920029197
AUS,2001,TRY,WOMEN,30.789335,9.712875,2.99052962188125
AUS,2001,UPPSRY,MEN,38.641632,9.561826,3.6948456154003204
AUS,2001,UPPSRY,WOMEN,21.283302,9.712875,2.0672205191325
BEL,2001,NONE,MEN,39.981095,5.030156,2.0111114490082
BEL,2001,NONE,WOMEN,41.097521,5.256415,2.16025625847215
BEL,2001,TRY,MEN,27.138931,5.030156,1.3651305660323598
BEL,2001,TRY,WOMEN,28.119604,5.256415,1.4780830825965998
BEL,2001,UPPSRY,MEN,32.879974,5.030156,1.6539139849594398
BEL,2001,UPPSRY,WOMEN,30.782875,5.256415,1.6180756589312497
CAN,2001,NONE,MEN,18.488204999999994,15.3666,2.841008509529999
CAN,2001,NONE,WOMEN,17.538830000000004,15.654302,2.7455814154666007
CAN,2001,TRY,MEN,39.407799,15.3666,6.055638841134
CAN,2001,TRY,WOMEN,44.336918,15.654302,6.940635041212359
CAN,2001,UPPSRY,MEN,42.103996,15.3666,6.469952649336001
CAN,2001,UPPSRY,WOMEN,38.124252,15.654302,5.968085543321039
CHE,2001,NONE,MEN,10.455680999999998,3.529342,0.36901674091902
CHE,2001,NONE,WOMEN,19.807708000000005,3.697305,0.7323513782694002
CHE,2001,TRY,MEN,35.070282,3.529342,1.23775019214444
CHE,2001,TRY,WOMEN,15.762383,3.697305,0.58278337477815
CHE,2001,UPPSRY,MEN,54.474037,3.529342,1.92257506693654
CHE,2001,UPPSRY,WOMEN,64.429909,3.697305,2.38217024695245
CRI,2001,NONE,MEN,68.81867299999999,2.002061,1.3777918128505295
CRI,2001,NONE,WOMEN,67.789856,1.951332,1.32280515288192
CRI,2001,TRY,MEN,18.053553,2.002061,0.36144314372733
CRI,2001,TRY,WOMEN,17.608408,1.951332,0.34359849999456005
CRI,2001,UPPSRY,MEN,13.127774,2.002061,0.26282604342214
CRI,2001,UPPSRY,WOMEN,14.601736,1.951332,0.28492834712352005
CZE,2001,NONE,MEN,9.269536000000002,4.978951,0.4615256553673601
CZE,2001,NONE,WOMEN,18.27963299999999,5.245241,0.9588108047655295
CZE,2001,TRY,MEN,12.883037,4.978951,0.6414400995418701
CZE,2001,TRY,WOMEN,9.393425,5.245241,0.49270777940425003
CZE,2001,UPPSRY,MEN,77.847427,4.978951,3.87598524509077
CZE,2001,UPPSRY,WOMEN,72.326942,5.245241,3.7937224158302203
DEU,2001,NONE,MEN,13.133619999999993,40.21561,5.281765398081997
DEU,2001,NONE,WOMEN,21.74689699999999,42.134316,9.162906302174516
DEU,2001,TRY,MEN,28.138994,40.21561,11.316268084963399
DEU,2001,TRY,WOMEN,18.192644,42.134316,7.66534611171504
DEU,2001,UPPSRY,MEN,58.727386,40.21561,23.6175765169546
DEU,2001,UPPSRY,WOMEN,60.060459,42.134316,25.30606358611044
DNK,2001,NONE,MEN,17.842838,2.647249,0.47234435052662
DNK,2001,NONE,WOMEN,20.865629,2.707833,0.56500638771957
DNK,2001,TRY,MEN,25.909626,2.647249,0.6858923151887399
DNK,2001,TRY,WOMEN,30.982752,2.707833,0.83896118296416
DNK,2001,UPPSRY,MEN,56.247536,2.647249,1.48901233428464
DNK,2001,UPPSRY,WOMEN,48.151619,2.707833,1.30386542931627
ESP,2001,NONE,MEN,58.550371,19.973044,11.69429136199324
ESP,2001,NONE,WOMEN,60.699774000000005,20.793005,12.621307042808702
ESP,2001,TRY,MEN,24.345806,19.973044,4.862598544534641
ESP,2001,TRY,WOMEN,23.1574,20.793005,4.81511933987
ESP,2001,UPPSRY,MEN,17.103823,19.973044,3.41615409347212
ESP,2001,UPPSRY,WOMEN,16.142826,20.793005,3.3565786173213
EST,2001,NONE,MEN,15.776631999999992,0.646685,0.10202511264919994
EST,2001,NONE,WOMEN,11.949463000000009,0.74143,0.08859690352090006
EST,2001,TRY,MEN,22.723341,0.646685,0.14694843774585
EST,2001,TRY,WOMEN,35.603615,0.74143,0.2639758826945
EST,2001,UPPSRY,MEN,61.500027,0.646685,0.39771144960495
EST,2001,UPPSRY,WOMEN,52.446922,0.74143,0.3888572137846
FRA,2001,NONE,MEN,33.496418000000006,29.659676,9.934929050405682
FRA,2001,NONE,WOMEN,38.69417,31.503561,12.1900414493937
FRA,2001,TRY,MEN,22.476124,29.659676,6.666345555758239
FRA,2001,TRY,WOMEN,23.550108,31.503561,7.419122639345881
FRA,2001,UPPSRY,MEN,44.027458,29.659676,13.058401393836082
FRA,2001,UPPSRY,WOMEN,37.755722,31.503561,11.89439691126042
GBR,2001,NONE,MEN,31.341481,28.832264,9.036458543429841
GBR,2001,NONE,WOMEN,43.40062,30.280752,13.1420341086624
GBR,2001,TRY,MEN,26.892696,28.832264,7.753773107437439
GBR,2001,TRY,WOMEN,25.302448,30.280752,7.66177152880896
GBR,2001,UPPSRY,MEN,41.765823,28.832264,12.042032349132718
GBR,2001,UPPSRY,WOMEN,31.296932,30.280752,9.47694636252864
GRC,2001,NONE,MEN,49.781385,5.355549,2.6660664665536498
GRC,2001,NONE,WOMEN,49.760056999999996,5.50658,2.7400773467505997
GRC,2001,TRY,MEN,19.751606,5.355549,1.05780693761694
GRC,2001,TRY,WOMEN,16.416426,5.50658,0.9039836308307999
GRC,2001,UPPSRY,MEN,30.467009,5.355549,1.63167559582941
GRC,2001,UPPSRY,WOMEN,33.823517,5.50658,1.8625190224186001
HUN,2001,NONE,MEN,25.356219999999993,4.843999,1.2282550432377999
HUN,2001,NONE,WOMEN,34.309168,5.343579,1.83333749632272
HUN,2001,TRY,MEN,13.508534,4.843999,0.65435325187466
HUN,2001,TRY,WOMEN,14.429396,5.343579,0.77104617448284
HUN,2001,UPPSRY,MEN,61.135246,4.843999,2.96139070488754
HUN,2001,UPPSRY,WOMEN,51.261436,5.343579,2.73919532919444
IRL,2001,NONE,MEN,46.703455000000005,1.913128,0.8934968745724
IRL,2001,NONE,WOMEN,42.769333,1.93407,0.8271888387531
IRL,2001,TRY,MEN,23.044838,1.913128,0.44087724833263997
IRL,2001,TRY,WOMEN,24.108467,1.93407,0.4662746277069
IRL,2001,UPPSRY,MEN,30.251707,1.913128,0.57875387709496
IRL,2001,UPPSRY,WOMEN,33.1222,1.93407,0.64060653354
ITA,2001,NONE,MEN,56.00613,27.582304,15.4477810352352
ITA,2001,NONE,WOMEN,57.438786,29.394672,16.88394274548192
ITA,2001,TRY,MEN,10.217789,27.582304,2.81830162405856
ITA,2001,TRY,WOMEN,9.881321,29.394672,2.90458189721712
ITA,2001,UPPSRY,MEN,33.776081,27.582304,9.316221340706239
ITA,2001,UPPSRY,WOMEN,32.679893,29.394672,9.60614735730096
JPN,2001,NONE,MEN,63.463753,62.244,39.50237841732
JPN,2001,NONE,WOMEN,68.250788,65.047,44.39509007036
JPN,2001,TRY,MEN,36.536247,62.244,22.741621582680004
JPN,2001,TRY,WOMEN,31.749212,65.047,20.65190992964
KOR,2001,NONE,MEN,22.988506,23.854971,5.48390143963326
KOR,2001,NONE,WOMEN,38.08267,23.515193,8.9552133500531
KOR,2001,TRY,MEN,30.529858,23.854971,7.282888772241179
KOR,2001,TRY,WOMEN,19.03673,23.515193,4.476523800388899
KOR,2001,UPPSRY,MEN,46.481636,23.854971,11.08818078812556
KOR,2001,UPPSRY,WOMEN,42.8806,23.515193,10.083455849558
LVA,2001,NONE,MEN,23.898203999999993,1.074607,0.25681177305827996
LVA,2001,NONE,WOMEN,18.077370000000002,1.262565,0.2282385465405
LVA,2001,TRY,MEN,15.02216,1.074607,0.1614291829112
LVA,2001,TRY,WOMEN,20.249584,1.262565,0.2556641602296
LVA,2001,UPPSRY,MEN,61.079636,1.074607,0.6563660440305201
LVA,2001,UPPSRY,WOMEN,61.673046,1.262565,0.7786622932298999
MEX,2001,NONE,MEN,68.446162,49.147826,33.63980060343812
MEX,2001,NONE,WOMEN,71.98321,50.957473,36.6808248002833
MEX,2001,TRY,MEN,18.459782,49.147826,9.072581537339321
MEX,2001,TRY,WOMEN,12.193707,50.957473,6.2136049522241095
MEX,2001,UPPSRY,MEN,13.094056,49.147826,6.435443859222561
MEX,2001,UPPSRY,WOMEN,15.823083,50.957473,8.06304324749259
NLD,2001,NONE,MEN,31.263858999999997,7.940911,2.4826352183554894
NLD,2001,NONE,WOMEN,38.606445,8.105271,3.12915699071595
NLD,2001,TRY,MEN,25.742794,7.940911,2.04421236045334
NLD,2001,TRY,WOMEN,20.608261,8.105271,1.67035540243731
NLD,2001,UPPSRY,MEN,42.993347,7.940911,3.41406342119117
NLD,2001,UPPSRY,WOMEN,40.785294,8.105271,3.30575860684674
OAVG,2001,NONE,MEN,33.752066,0,0
OAVG,2001,NONE,WOMEN,37.720231,0,0
OAVG,2001,TRY,MEN,22.575648,0,0
OAVG,2001,TRY,WOMEN,21.623345,0,0
OAVG,2001,UPPSRY,MEN,43.672286,0,0
OAVG,2001,UPPSRY,WOMEN,40.656424,0,0
POL,2001,NONE,MEN,17.781709000000006,18.531251,3.2951731268795914
POL,2001,NONE,WOMEN,21.01416599999999,19.716825,4.143326335429498
POL,2001,TRY,MEN,10.602324,18.531251,1.9647432722732399
POL,2001,TRY,WOMEN,13.131769,19.716825,2.58916791313425
POL,2001,UPPSRY,MEN,71.615967,18.531251,13.27133460084717
POL,2001,UPPSRY,WOMEN,65.854065,19.716825,12.984330751436252
PRT,2001,NONE,MEN,80.820765,5.002916,4.043394983507399
PRT,2001,NONE,WOMEN,78.753567,5.3598055,4.221038015512185
PRT,2001,TRY,MEN,7.606348,5.002916,0.38053920110768
PRT,2001,TRY,WOMEN,10.787923,5.3598055,0.5782116902897649
PRT,2001,UPPSRY,MEN,11.572887,5.002916,0.57898181538492
PRT,2001,UPPSRY,WOMEN,10.45851,5.3598055,0.56055579419805
SVK,2001,NONE,MEN,10.209501000000003,2.612684,0.26674199910684004
SVK,2001,NONE,WOMEN,19.406205999999997,2.767096,0.5369883499777599
SVK,2001,TRY,MEN,11.300043,2.612684,0.29523441545412
SVK,2001,TRY,WOMEN,10.596579,2.767096,0.29321751364584003
SVK,2001,UPPSRY,MEN,78.490456,2.612684,2.05070758543904
SVK,2001,UPPSRY,WOMEN,69.997215,2.767096,1.9368901363764
SWE,2001,NONE,MEN,21.082289000000003,4.400598,0.9277467880882201
SWE,2001,NONE,WOMEN,17.584220000000002,4.495365,0.7904748714030001
SWE,2001,TRY,MEN,29.704935,4.400598,1.3071947755112998
SWE,2001,TRY,WOMEN,33.559277,4.495365,1.5086119925110502
SWE,2001,UPPSRY,MEN,49.212776,4.400598,2.1656564364004796
SWE,2001,UPPSRY,WOMEN,48.856503,4.495365,2.1962781360859496
TUR,2001,NONE,MEN,72.6366824,32.621199,23.694956712701973
TUR,2001,NONE,WOMEN,81.20016770000001,32.5451315,26.426701356185525
TUR,2001,TRY,MEN,9.7764606,32.621199,3.189198667482594
TUR,2001,TRY,WOMEN,6.7813683,32.5451315,2.2070052307343144
TUR,2001,UPPSRY,MEN,17.586857,32.621199,5.737043619815429
TUR,2001,UPPSRY,WOMEN,12.018464,32.5451315,3.9114249130801593
USA,2001,NONE,MEN,13.185158000000001,139.998551,18.45903014706058
USA,2001,NONE,WOMEN,12.069046,145.083005,17.510134611632303
USA,2001,TRY,MEN,37.539955,139.998551,52.555393046052046
USA,2001,TRY,WOMEN,37.501244,145.083005,54.40793170758221
USA,2001,UPPSRY,MEN,49.274887,139.998551,68.98412780688737
USA,2001,UPPSRY,WOMEN,50.42971,145.083005,73.16493868078551
AUS,2002,NONE,MEN,32.602114,9.675483,3.15441199771062
AUS,2002,NONE,WOMEN,45.470873,9.819727,4.4651155931167095
AUS,2002,TRY,MEN,29.45257,9.675483,2.8496784034130997
AUS,2002,TRY,WOMEN,32.061394,9.819727,3.14834136319438
AUS,2002,UPPSRY,MEN,37.945316,9.675483,3.6713925988762797
AUS,2002,UPPSRY,WOMEN,22.467733,9.819727,2.2062700436889098
BEL,2002,NONE,MEN,39.038977,5.054584,1.9732578852056801
BEL,2002,NONE,WOMEN,39.355911000000006,5.278199,2.07728330084289
BEL,2002,TRY,MEN,27.368948,5.054584,1.38338646657632
BEL,2002,TRY,WOMEN,28.908737,5.278199,1.52586066724663
BEL,2002,UPPSRY,MEN,33.592075,5.054584,1.697939648218
BEL,2002,UPPSRY,WOMEN,31.735352,5.278199,1.67505503191048
CAN,2002,NONE,MEN,17.985527000000005,15.537576,2.7945149266255207
CAN,2002,NONE,WOMEN,16.66273799999999,15.822503,2.6364622199321386
CAN,2002,TRY,MEN,40.14711,15.537576,6.237887728053599
CAN,2002,TRY,WOMEN,45.580956,15.822503,7.21204813052868
CAN,2002,UPPSRY,MEN,41.867363,15.537576,6.5051733453208795
CAN,2002,UPPSRY,WOMEN,37.756306,15.822503,5.97399264953918
CHE,2002,NONE,MEN,10.961146999999997,3.55969,0.3901828536442999
CHE,2002,NONE,WOMEN,19.15325,3.725064,0.71347082058
CHE,2002,TRY,MEN,34.223694,3.55969,1.2182574129486001
CHE,2002,TRY,WOMEN,16.560152,3.725064,0.61687626049728
CHE,2002,UPPSRY,MEN,54.815159,3.55969,1.9512497334071
CHE,2002,UPPSRY,WOMEN,64.286598,3.725064,2.39471691892272
CRI,2002,NONE,MEN,68.229218,2.036864,1.38973637892352
CRI,2002,NONE,WOMEN,66.27503899999999,1.985567,1.3159353036211299
CRI,2002,TRY,MEN,18.769146,2.036864,0.38230197798144
CRI,2002,TRY,WOMEN,17.969522,1.985567,0.35679689888974003
CRI,2002,UPPSRY,MEN,13.001636,2.036864,0.26482564309504
CRI,2002,UPPSRY,WOMEN,15.755439,1.985567,0.31283479748913007
CZE,2002,NONE,MEN,7.605759000000006,4.964598,0.3775953591988203
CZE,2002,NONE,WOMEN,16.509859000000006,5.236176,0.8644852745918403
CZE,2002,TRY,MEN,13.769989,4.964598,0.6836245984942201
CZE,2002,TRY,WOMEN,10.125204,5.236176,0.53017350179904
CZE,2002,UPPSRY,MEN,78.624252,4.964598,3.9033780423069593
CZE,2002,UPPSRY,WOMEN,73.364937,5.236176,3.84151722360912
DEU,2002,NONE,MEN,12.920569999999998,40.309777,5.208252954128898
