Continent,country,years,subject,asab,val,total_pop,pop_with_given_ed_mil
N America,MEX,2010,TRY,MEN,16.31839,55.671595,9.084707991320500
N America,MEX,2010,TRY,WOMEN,13.19238,58.077076,7.6617485588088
N America,MEX,2010,UPPSRY,MEN,16.71188,55.671595,9.303770150486
N America,MEX,2010,UPPSRY,WOMEN,18.06399,58.077076,10.4910372009324
Europe,NLD,2010,NONE,MEN,25.335121,8.223479,2.08342835505959
Europe,NLD,2010,NONE,WOMEN,28.725313,8.391911,2.41060270143143
Europe,NLD,2010,TRY,MEN,34.22699,8.223479,2.8146493349821
Europe,NLD,2010,TRY,WOMEN,30.543089,8.391911,2.5631488455307900
Europe,NLD,2010,UPPSRY,MEN,40.437889,8.223479,3.3254013099583100
Europe,NLD,2010,UPPSRY,WOMEN,40.731598,8.391911,3.41815945303778
Europe,NOR,2010,NONE,MEN,18.78740000000000,2.443802,0.4591268569480000
Europe,NOR,2010,NONE,WOMEN,19.980362,2.445451,0.48860996233262000
Europe,NOR,2010,TRY,MEN,33.543308,2.443802,0.8197320317701600
Europe,NOR,2010,TRY,WOMEN,41.171658,2.445451,1.00683272227758
Europe,NOR,2010,UPPSRY,MEN,47.669292,2.443802,1.1649431112818400
Europe,NOR,2010,UPPSRY,WOMEN,38.84798,2.445451,0.9500083153898000
Europe,POL,2010,NONE,MEN,11.273020000000000,18.647604,2.102148128440800
Europe,POL,2010,NONE,WOMEN,11.693581000000000,19.869085,2.3234075484338500
Europe,POL,2010,TRY,MEN,18.926443,18.647604,3.52932814192572
Europe,POL,2010,TRY,WOMEN,25.944473,19.869085,5.15492939317205
Europe,POL,2010,UPPSRY,MEN,69.800537,18.647604,13.016127729633500
Europe,POL,2010,UPPSRY,WOMEN,62.361946,19.869085,12.390748058394100
Europe,PRT,2010,NONE,MEN,71.353902,5.058644,3.60953988228888
Europe,PRT,2010,NONE,WOMEN,64.910199,5.514456,3.57944436336744
Europe,PRT,2010,TRY,MEN,12.255494,5.058644,0.61996181190136
Europe,PRT,2010,TRY,WOMEN,18.538366,5.514456,1.02229003618896
Europe,PRT,2010,UPPSRY,MEN,16.390604,5.058644,0.82914230580976
Europe,PRT,2010,UPPSRY,WOMEN,16.551435,5.514456,0.9127216004436000
Europe,RUS,2010,NONE,MEN,8.193930999999990,65.844819,5.395279035934890
Europe,RUS,2010,NONE,WOMEN,6.321445000000010,76.54515,4.838759557417510
Europe,RUS,2010,TRY,MEN,41.821381,65.844819,27.537212622750400
Europe,RUS,2010,TRY,WOMEN,57.851639,76.54515,44.282623850008500
Europe,RUS,2010,UPPSRY,MEN,49.984688,65.844819,32.91232734131470
Europe,RUS,2010,UPPSRY,WOMEN,35.826916,76.54515,27.423766592574
Europe,SVK,2010,NONE,MEN,7.153188,2.639896,0.18883672388448
Europe,SVK,2010,NONE,WOMEN,10.890770000000000,2.791128,0.30397533088560000
Europe,SVK,2010,TRY,MEN,15.694606,2.639896,0.41432127600976
Europe,SVK,2010,TRY,WOMEN,18.939117,2.791128,0.52861499753976
Europe,SVK,2010,UPPSRY,MEN,77.152206,2.639896,2.03673800010576
Europe,SVK,2010,UPPSRY,WOMEN,70.170113,2.791128,1.95853767157464
Europe,SVN,2010,NONE,MEN,14.847975000000000,1.014716,0.15066477800100000
Europe,SVN,2010,NONE,WOMEN,18.608492,1.034545,0.1925132235614
Europe,SVN,2010,TRY,MEN,19.464472,1.014716,0.19750911169952000
Europe,SVN,2010,TRY,WOMEN,28.145533,1.034545,0.29117820437485000
Europe,SVN,2010,UPPSRY,MEN,65.687553,1.014716,0.66654211029948
Europe,SVN,2010,UPPSRY,WOMEN,53.245975,1.034545,0.5508535720637500
Europe,SWE,2010,NONE,MEN,15.218422000000000,4.669632,0.7106443036070400
Europe,SWE,2010,NONE,WOMEN,12.194137000000000,4.708499,0.5741608187036300
Europe,SWE,2010,TRY,MEN,28.961029,4.669632,1.3523734777132800
Europe,SWE,2010,TRY,WOMEN,38.915661,4.708499,1.83234350902839
Europe,SWE,2010,UPPSRY,MEN,55.820549,4.669632,2.6066142186796800
Europe,SWE,2010,UPPSRY,WOMEN,48.890202,4.708499,2.30199467226798
Europe,TUR,2010,NONE,MEN,64.393334,36.752831,23.666373220285500
Europe,TUR,2010,NONE,WOMEN,73.87351800000000,36.389331,26.882078986364600
Europe,TUR,2010,TRY,MEN,14.764297,36.752831,5.42629712474807
Europe,TUR,2010,TRY,WOMEN,11.218709,36.389331,4.08241315193679
Europe,TUR,2010,UPPSRY,MEN,20.842369,36.752831,7.660160654966390
Europe,TUR,2010,UPPSRY,WOMEN,14.907773,36.389331,5.42483886169863
N America,USA,2010,NONE,MEN,12.037156000000000,152.077478,18.305803267725700
N America,USA,2010,NONE,WOMEN,10.05151700000000,157.249665,15.805976809918000
N America,USA,2010,TRY,MEN,39.286079,152.077478,59.745278148287600
N America,USA,2010,TRY,WOMEN,43.973343,157.249665,69.14793455680100
N America,USA,2010,UPPSRY,MEN,48.676765,152.077478,74.02639658398670
N America,USA,2010,UPPSRY,WOMEN,45.97514,157.249665,72.295753633281
Africa,ZAF,2010,NONE,MEN,55.271940300000000,24.838894,13.728938662860300
Africa,ZAF,2010,NONE,WOMEN,59.1716948,26.387157,15.613728006436800
Africa,ZAF,2010,TRY,MEN,7.7478127,24.838894,1.924470983871540
Africa,ZAF,2010,TRY,WOMEN,6.0362172,26.387157,1.592786109425000
Africa,ZAF,2010,UPPSRY,MEN,36.980247,24.838894,9.18548435326818
Africa,ZAF,2010,UPPSRY,WOMEN,34.792088,26.387157,9.180642884138160
S America,ARG,2011,NONE,MEN,45.569349,20.180791,9.196255081750590
S America,ARG,2011,NONE,WOMEN,40.141144,21.080699,8.462033741796560
S America,ARG,2011,TRY,MEN,16.613184,20.180791,3.35267194148544
S America,ARG,2011,TRY,WOMEN,23.598553,21.080699,4.97473992628547
S America,ARG,2011,UPPSRY,MEN,37.817467,20.180791,7.631863976763970
S America,ARG,2011,UPPSRY,WOMEN,36.260303,21.080699,7.64392533191797
Oceania,AUS,2011,NONE,MEN,24.468910000000000,11.118234,2.720510671049400
Oceania,AUS,2011,NONE,WOMEN,27.350588000000000,11.22179,3.0692255491252000
Oceania,AUS,2011,TRY,MEN,34.573837,11.118234,3.8440001004385800
Oceania,AUS,2011,TRY,WOMEN,42.043972,11.22179,4.7180862454988000
Oceania,AUS,2011,UPPSRY,MEN,40.957253,11.118234,4.55372322851202
Oceania,AUS,2011,UPPSRY,WOMEN,30.60544,11.22179,3.434478205376
Europe,AUT,2011,NONE,MEN,12.774344,4.087188,0.52211145504672
Europe,AUT,2011,NONE,WOMEN,22.435036000000000,4.301346,0.9650085235845600
Europe,AUT,2011,TRY,MEN,29.97986,4.087188,1.2253332403368
Europe,AUT,2011,TRY,WOMEN,25.959198,4.301346,1.11659492480508
Europe,AUT,2011,UPPSRY,MEN,57.245796,4.087188,2.33974330461648
Europe,AUT,2011,UPPSRY,WOMEN,51.605766,4.301346,2.2197425516103600
Europe,BEL,2011,NONE,MEN,29.354546,5.392023,1.58280387186558
Europe,BEL,2011,NONE,WOMEN,28.107796000000000,5.601593,1.5744843331902800
Europe,BEL,2011,TRY,MEN,32.419769,5.392023,1.7480814010268700
Europe,BEL,2011,TRY,WOMEN,36.821182,5.601593,2.06257275342926
Europe,BEL,2011,UPPSRY,MEN,38.225685,5.392023,2.0611377271075500
Europe,BEL,2011,UPPSRY,WOMEN,35.071022,5.601593,1.9645359133804600
S America,BRA,2011,NONE,MEN,59.395268,96.322635,57.211087202911800
S America,BRA,2011,NONE,WOMEN,54.304382,100.281097,54.457029988670500
S America,BRA,2011,TRY,MEN,10.218488,96.322635,9.842716898758800
S America,BRA,2011,TRY,WOMEN,12.884999,100.281097,12.92121834563900
S America,BRA,2011,UPPSRY,MEN,30.386244,96.322635,29.2688308983294
S America,BRA,2011,UPPSRY,WOMEN,32.810619,100.281097,32.902848665690400
N America,CAN,2011,NONE,MEN,12.625618000000000,17.014528,2.14818930978304
N America,CAN,2011,NONE,WOMEN,10.120941000000000,17.3248,1.7534327863680000
N America,CAN,2011,TRY,MEN,45.958946,17.014528,7.819697735674880
N America,CAN,2011,TRY,WOMEN,56.068321,17.3248,9.713724476608
N America,CAN,2011,UPPSRY,MEN,41.415436,17.014528,7.046640954542080
N America,CAN,2011,UPPSRY,WOMEN,33.810738,17.3248,5.857642737024
Europe,CHE,2011,NONE,MEN,12.19247,3.899837,0.4754864562739
Europe,CHE,2011,NONE,WOMEN,18.189552000000000,4.012559,0.7298665058356800
Europe,CHE,2011,TRY,MEN,39.874985,3.899837,1.5550594187744500
Europe,CHE,2011,TRY,WOMEN,28.06905,4.012559,1.1262871919895000
Europe,CHE,2011,UPPSRY,MEN,47.932545,3.899837,1.86929112495165
Europe,CHE,2011,UPPSRY,WOMEN,53.741398,4.012559,2.15640530217482
S America,CHL,2011,NONE,MEN,41.733411,8.491323,3.5437187269275300
S America,CHL,2011,NONE,WOMEN,42.830601,8.762836,3.7531753234443600
S America,CHL,2011,TRY,MEN,17.908915,8.491323,1.52070381844545
S America,CHL,2011,TRY,WOMEN,17.731251,8.762836,1.55376044587836
S America,CHL,2011,UPPSRY,MEN,40.357674,8.491323,3.4269004546270200
S America,CHL,2011,UPPSRY,WOMEN,39.438148,8.762836,3.45590023067728
Europe,CRI,2011,NONE,MEN,64.374013,2.32136,1.4943525881768
Europe,CRI,2011,NONE,WOMEN,60.789207000000000,2.270789,1.38039462574323
Europe,CRI,2011,TRY,MEN,20.980396,2.32136,0.4870305205856000
Europe,CRI,2011,TRY,WOMEN,22.210791,2.270789,0.50436019884099
Europe,CRI,2011,UPPSRY,MEN,14.645591,2.32136,0.33997689123760000
Europe,CRI,2011,UPPSRY,WOMEN,17.000002,2.270789,0.38603417541578000
Europe,CZE,2011,NONE,MEN,5.01925700000001,5.153009,0.25864276494313100
Europe,CZE,2011,NONE,WOMEN,10.360931000000000,5.343663,0.5536532363025310
Europe,CZE,2011,TRY,MEN,18.417831,5.153009,0.9490724890347900
Europe,CZE,2011,TRY,WOMEN,18.065575,5.343663,0.9653634470122500
Europe,CZE,2011,UPPSRY,MEN,76.562912,5.153009,3.9452937460220800
Europe,CZE,2011,UPPSRY,WOMEN,71.573494,5.343663,3.82464631668522
Europe,DEU,2011,NONE,MEN,11.431061,39.177271,4.478377746145310
Europe,DEU,2011,NONE,WOMEN,16.087284000000000,41.09771,6.611505325196400
Europe,DEU,2011,TRY,MEN,30.199104,39.177271,11.83118481365180
Europe,DEU,2011,TRY,WOMEN,24.903835,41.09771,10.2349058871785
Europe,DEU,2011,UPPSRY,MEN,58.369835,39.177271,22.86770844020290
Europe,DEU,2011,UPPSRY,WOMEN,59.008881,41.09771,24.2512987876251
Europe,DNK,2011,NONE,MEN,22.289757000000000,2.76014,0.6152284988598000
Europe,DNK,2011,NONE,WOMEN,21.74932100000000,2.806716,0.6104416723983600
Europe,DNK,2011,TRY,MEN,29.53162,2.76014,0.815114056268
Europe,DNK,2011,TRY,WOMEN,37.852802,2.806716,1.06242065018232
Europe,DNK,2011,UPPSRY,MEN,48.178623,2.76014,1.3297974448722
Europe,DNK,2011,UPPSRY,WOMEN,40.397877,2.806716,1.13385367741932
Europe,ESP,2011,NONE,MEN,47.430844,23.073274,10.943848596632600
Europe,ESP,2011,NONE,WOMEN,44.468294,23.662983,10.52252484961000
Europe,ESP,2011,TRY,MEN,30.52334,23.073274,7.0427338721516
Europe,ESP,2011,TRY,WOMEN,33.326809,23.662983,7.886117148112470
Europe,ESP,2011,UPPSRY,MEN,22.045816,23.073274,5.08669153121584
Europe,ESP,2011,UPPSRY,WOMEN,22.204897,23.662983,5.25434100227751
Europe,EST,2011,NONE,MEN,13.740832000000000,0.618919,0.08504462000608010
Europe,EST,2011,NONE,WOMEN,8.409668000000000,0.70852,0.05958417971360000
Europe,EST,2011,TRY,MEN,28.079679,0.618919,0.17379046847001000
Europe,EST,2011,TRY,WOMEN,45.152157,0.70852,0.31991206277640000
Europe,EST,2011,UPPSRY,MEN,58.179489,0.618919,0.36008391152391000
Europe,EST,2011,UPPSRY,WOMEN,46.438175,0.70852,0.32902375751000000
Europe,FIN,2011,NONE,MEN,18.759735000000000,2.645473,0.49628372429655000
Europe,FIN,2011,NONE,WOMEN,13.747578000000000,2.742799,0.37706843190822000
Europe,FIN,2011,TRY,MEN,33.023373,2.645473,0.87362441640429
Europe,FIN,2011,TRY,WOMEN,45.724716,2.742799,1.25413705320084
Europe,FIN,2011,UPPSRY,MEN,48.216892,2.645473,1.27556485929916
Europe,FIN,2011,UPPSRY,WOMEN,40.527706,2.742799,1.1115935148909400
Europe,FRA,2011,NONE,MEN,27.326358,31.514511,8.61176809780938
Europe,FRA,2011,NONE,WOMEN,29.399235000000000,33.572806,9.870148132034100
Europe,FRA,2011,TRY,MEN,28.037289,31.514511,8.83581452600679
Europe,FRA,2011,TRY,WOMEN,31.422382,33.572806,10.54937534943890
Europe,FRA,2011,UPPSRY,MEN,44.636353,31.514511,14.06692837618380
Europe,FRA,2011,UPPSRY,WOMEN,39.178383,33.572806,13.153282518527000
Europe,GBR,2011,NONE,MEN,20.681191,31.097259,6.4312835295546900
Europe,GBR,2011,NONE,WOMEN,25.61056500000000,32.187886,8.243499466155900
Europe,GBR,2011,TRY,MEN,39.054924,31.097259,12.145010868533200
Europe,GBR,2011,TRY,WOMEN,39.763615,32.187886,12.7990670656789
Europe,GBR,2011,UPPSRY,MEN,40.263885,31.097259,12.52096460191220
Europe,GBR,2011,UPPSRY,WOMEN,34.62582,32.187886,11.145319468165200
Europe,GRC,2011,NONE,MEN,37.224081,5.438664,2.02449269267784
Europe,GRC,2011,NONE,WOMEN,33.702444,5.666236,1.9096600148078400
Europe,GRC,2011,TRY,MEN,26.24349,5.438664,1.4272952429736
Europe,GRC,2011,TRY,WOMEN,25.98332,5.666236,1.4722762318352000
Europe,GRC,2011,UPPSRY,MEN,36.532429,5.438664,1.9868760643485600
Europe,GRC,2011,UPPSRY,WOMEN,40.314236,5.666236,2.2842997533569600
Europe,HUN,2011,NONE,MEN,15.376412000000000,4.734284,0.7279630130900800
Europe,HUN,2011,NONE,WOMEN,20.965315000000000,5.22454,1.0953412683010000
Europe,HUN,2011,TRY,MEN,18.672935,4.734284,0.8840297740354000
Europe,HUN,2011,TRY,WOMEN,23.469839,5.22454,1.2261911264906
Europe,HUN,2011,UPPSRY,MEN,65.950653,4.734284,3.12229121287452
Europe,HUN,2011,UPPSRY,WOMEN,55.564846,5.22454,2.9030076052084
Asia,IDN,2011,NONE,MEN,65.2500906,123.499269,80.5833849128377
Asia,IDN,2011,NONE,WOMEN,72.5751307,121.616719,88.26349276730170
Asia,IDN,2011,TRY,MEN,8.2216234,123.499269,10.153644798932900
Asia,IDN,2011,TRY,WOMEN,8.0908623,121.616719,9.839841268067940
Asia,IDN,2011,UPPSRY,MEN,26.528286,123.499269,32.76223928822930
Asia,IDN,2011,UPPSRY,WOMEN,19.334007,121.616719,23.51338496463030
Asia,IND,2011,NONE,MEN,64.080836,650.436593,416.80520644431800
Asia,IND,2011,NONE,WOMEN,78.7715124,599.851346,472.511977395957
Asia,IND,2011,TRY,MEN,13.318929,650.436593,86.63118801168900
Asia,IND,2011,TRY,WOMEN,7.7748356,599.851346,46.63745599588720
Asia,IND,2011,UPPSRY,MEN,22.600235,650.436593,147.00019854399400
Asia,IND,2011,UPPSRY,WOMEN,13.453652,599.851346,80.70191260815590
Europe,IRL,2011,NONE,MEN,29.35038,2.270506,0.6664021389228000
Europe,IRL,2011,NONE,WOMEN,23.429024,2.304382,0.53989421183168
Europe,IRL,2011,TRY,MEN,34.86573,2.270506,0.7916284915938000
Europe,IRL,2011,TRY,WOMEN,41.405052,2.304382,0.9541305653786400
Europe,IRL,2011,UPPSRY,MEN,35.78389,2.270506,0.8124753694834
Europe,IRL,2011,UPPSRY,WOMEN,35.165924,2.304382,0.8103572227896800
Europe,ISL,2011,NONE,MEN,27.77304800000000,0.160187,0.044488812399760000
Europe,ISL,2011,NONE,WOMEN,33.009098000000000,0.158824,0.05242636980752000
Europe,ISL,2011,TRY,MEN,27.042839,0.160187,0.04331911250893
Europe,ISL,2011,TRY,WOMEN,38.29557,0.158824,0.06082255609680000
Europe,ISL,2011,UPPSRY,MEN,45.184113,0.160187,0.07237907509131
Europe,ISL,2011,UPPSRY,WOMEN,28.695332,0.158824,0.04557507409568
Asia,ISR,2011,NONE,MEN,18.24079500000000,3.841121,0.7006510073119500
Asia,ISR,2011,NONE,WOMEN,15.768410000000000,3.924711,0.6188645217951000
Asia,ISR,2011,TRY,MEN,43.148518,3.841121,1.65738678608678
Asia,ISR,2011,TRY,WOMEN,49.553558,3.924711,1.94483394171738
Asia,ISR,2011,UPPSRY,MEN,38.610687,3.841121,1.4830832066012700
Asia,ISR,2011,UPPSRY,WOMEN,34.678032,3.924711,1.36101253648752
Europe,ITA,2011,NONE,MEN,45.195951000000000,29.052587,13.130592984752400
Europe,ITA,2011,NONE,WOMEN,42.768492,30.974257,13.247222627104400
Europe,ITA,2011,TRY,MEN,13.394026,29.052587,3.89131105645262
Europe,ITA,2011,TRY,WOMEN,16.449827,30.974257,5.095211691035390
Europe,ITA,2011,UPPSRY,MEN,41.410023,29.052587,12.03068295879500
Europe,ITA,2011,UPPSRY,WOMEN,40.781681,30.974257,12.63182268186020
Asia,JPN,2011,NONE,MEN,53.192829,62.207414,33.089883354342100
Asia,JPN,2011,NONE,WOMEN,54.077793,65.626819,35.489535331304700
Asia,JPN,2011,TRY,MEN,46.807171,62.207414,29.11753064565790
Asia,JPN,2011,TRY,WOMEN,45.922207,65.626819,30.13728366869530
Asia,KOR,2011,NONE,MEN,14.333313000000000,25.069867,3.5933425057937100
Asia,KOR,2011,NONE,WOMEN,22.829486000000000,24.866771,5.67695600409706
Asia,KOR,2011,TRY,MEN,44.78149,25.069867,11.226659983618300
Asia,KOR,2011,TRY,WOMEN,35.885468,24.866771,8.923557149838280
Asia,KOR,2011,UPPSRY,MEN,40.885197,25.069867,10.249864510588000
Asia,KOR,2011,UPPSRY,WOMEN,41.285046,24.866771,10.266257846064700
Europe,LTU,2011,NONE,MEN,8.014971000000000,1.395367,0.11183826039357000
Europe,LTU,2011,NONE,WOMEN,6.3384440000000000,1.632752,0.10349107117888000
Europe,LTU,2011,TRY,MEN,27.032896,1.395367,0.37720810992832
Europe,LTU,2011,TRY,WOMEN,39.308311,1.632752,0.64180723401872
Europe,LTU,2011,UPPSRY,MEN,64.952133,1.395367,0.90632062967811
Europe,LTU,2011,UPPSRY,WOMEN,54.353245,1.632752,0.8874536948024000
Europe,LUX,2011,NONE,MEN,20.734504,0.258222,0.05354105091888000
Europe,LUX,2011,NONE,WOMEN,24.800621000000000,0.260129,0.06451360740109000
Europe,LUX,2011,TRY,MEN,39.482323,0.258222,0.10195204409706
Europe,LUX,2011,TRY,WOMEN,34.525772,0.260129,0.08981154544588
Europe,LUX,2011,UPPSRY,MEN,39.783173,0.258222,0.10272890498406
Europe,LUX,2011,UPPSRY,WOMEN,40.673607,0.260129,0.10580384715303000
Europe,LVA,2011,NONE,MEN,15.741053000000000,0.941374,0.14818218026822000
Europe,LVA,2011,NONE,WOMEN,8.774689000000000,1.118336,0.09813050597503990
Europe,LVA,2011,TRY,MEN,20.322981,0.941374,0.19131525915894
Europe,LVA,2011,TRY,WOMEN,34.279606,1.118336,0.38336117455616000
Europe,LVA,2011,UPPSRY,MEN,63.935966,0.941374,0.60187656057284
Europe,LVA,2011,UPPSRY,WOMEN,56.945705,1.118336,0.6368443194688
N America,MEX,2011,NONE,MEN,65.89465,56.472858,37.212592124097
N America,MEX,2011,NONE,WOMEN,67.714151,58.894594,39.87997431199690
N America,MEX,2011,TRY,MEN,16.553083,56.472858,9.34799905721214
N America,MEX,2011,TRY,WOMEN,13.649809,58.894594,8.038999592325460
N America,MEX,2011,UPPSRY,MEN,17.552267,56.472858,9.91226681869086
N America,MEX,2011,UPPSRY,WOMEN,18.63604,58.894594,10.9756200956776
Europe,NLD,2011,NONE,MEN,26.353630000000000,8.263177,2.1776470928251
Europe,NLD,2011,NONE,WOMEN,29.07865000000000,8.429897,2.451300243990500
Europe,NLD,2011,TRY,MEN,33.408222,8.263177,2.7605805164129400
Europe,NLD,2011,TRY,WOMEN,30.674158,8.429897,2.58579992501726
Europe,NLD,2011,UPPSRY,MEN,40.238148,8.263177,3.3249493907619600
Europe,NLD,2011,UPPSRY,WOMEN,40.247192,8.429897,3.39279683099224
Europe,NOR,2011,NONE,MEN,18.15947,2.47986,0.450329432742
Europe,NOR,2011,NONE,WOMEN,18.045593000000000,2.473229,0.4463088392979700
Europe,NOR,2011,TRY,MEN,33.906898,2.47986,0.8408436007428000
Europe,NOR,2011,TRY,WOMEN,42.356129,2.473229,1.04756406570541
Europe,NOR,2011,UPPSRY,MEN,47.933632,2.47986,1.1886869665152
Europe,NOR,2011,UPPSRY,WOMEN,39.598278,2.473229,0.9793560949966200
Europe,POL,2011,NONE,MEN,10.894254000000000,18.650105,2.0317898099667000
Europe,POL,2011,NONE,WOMEN,11.276945000000000,19.875565,2.24135653348925
Europe,POL,2011,TRY,MEN,19.445086,18.650105,3.6265289563403000
Europe,POL,2011,TRY,WOMEN,27.051256,19.875565,5.376589969596400
Europe,POL,2011,UPPSRY,MEN,69.66066,18.650105,12.991786233693000
Europe,POL,2011,UPPSRY,WOMEN,61.671799,19.875565,12.257618496914400
Europe,PRT,2011,NONE,MEN,67.950954,5.04199,3.4260803055846
Europe,PRT,2011,NONE,WOMEN,62.079012,5.5155695,3.42401105177334
Europe,PRT,2011,TRY,MEN,14.522358,5.04199,0.7322158381242000
Europe,PRT,2011,TRY,WOMEN,19.913658,5.5155695,1.09835164698231
Europe,PRT,2011,UPPSRY,MEN,17.526688,5.04199,0.8836938562912000
Europe,PRT,2011,UPPSRY,WOMEN,18.00733,5.5155695,0.9932068012443500
Europe,RUS,2011,NONE,MEN,8.285954000000000,66.113271,5.478115222955340
Europe,RUS,2011,NONE,WOMEN,6.285518999999990,76.84764,4.8302730132515900
Europe,RUS,2011,TRY,MEN,42.036205,66.113271,27.791510129765600
Europe,RUS,2011,TRY,WOMEN,58.022251,76.84764,44.5887305683764
Europe,RUS,2011,UPPSRY,MEN,49.677841,66.113271,32.84364564727910
Europe,RUS,2011,UPPSRY,WOMEN,35.69223,76.84764,27.428636418372
Europe,SVK,2011,NONE,MEN,6.742437000000000,2.6284625,0.17722242813112500
Europe,SVK,2011,NONE,WOMEN,10.721794000000000,2.7699215,0.2969852771917100
Europe,SVK,2011,TRY,MEN,16.824114,2.6284625,0.44221552744725
Europe,SVK,2011,TRY,WOMEN,20.399017,2.7699215,0.5650367576716550
Europe,SVK,2011,UPPSRY,MEN,76.433449,2.6284625,2.009024544421630
Europe,SVK,2011,UPPSRY,WOMEN,68.879189,2.7699215,1.907899465136640
Europe,SVN,2011,NONE,MEN,13.658626000000000,1.01543,0.1386937859918
Europe,SVN,2011,NONE,WOMEN,17.474699,1.037066,0.18122416193134000
Europe,SVN,2011,TRY,MEN,20.281788,1.01543,0.2059473598884
Europe,SVN,2011,TRY,WOMEN,30.120878,1.037066,0.31237338463948
Europe,SVN,2011,UPPSRY,MEN,66.059586,1.01543,0.6707888541198000
Europe,SVN,2011,UPPSRY,WOMEN,52.404423,1.037066,0.54346845342918
Europe,SWE,2011,NONE,MEN,14.476305000000000,4.708541,0.68162275621005
Europe,SWE,2011,NONE,WOMEN,11.410286000000000,4.740675,0.5409245758305010
Europe,SWE,2011,TRY,MEN,29.544264,4.708541,1.39110378358824
Europe,SWE,2011,TRY,WOMEN,40.965481,4.740675,1.9420403163967500
Europe,SWE,2011,UPPSRY,MEN,55.979431,4.708541,2.6358144602017100
Europe,SWE,2011,UPPSRY,WOMEN,47.624233,4.740675,2.25771010777275
Europe,TUR,2011,NONE,MEN,63.55291,37.288074,23.6976561099534
Europe,TUR,2011,NONE,WOMEN,72.811296,36.935568,26.893265745761300
Europe,TUR,2011,TRY,MEN,15.678202,37.288074,5.84609956362948
Europe,TUR,2011,TRY,WOMEN,12.137356,36.935568,4.483001378782080
Europe,TUR,2011,UPPSRY,MEN,20.768888,37.288074,7.74431832641712
Europe,TUR,2011,UPPSRY,WOMEN,15.051348,36.935568,5.559300875456640
N America,USA,2011,NONE,MEN,11.650726000000000,153.21298,17.850424496234800
N America,USA,2011,NONE,WOMEN,9.856132000000000,158.370501,15.609205627621300
N America,USA,2011,TRY,MEN,40.254238,153.21298,61.6747176160924
N America,USA,2011,TRY,WOMEN,44.586857,158.370501,70.61242881105360
N America,USA,2011,UPPSRY,MEN,48.095036,153.21298,73.6878378876728
N America,USA,2011,UPPSRY,WOMEN,45.557011,158.370501,72.14886656132510
Africa,ZAF,2011,NONE,MEN,54.2975275,25.245709,13.707795786845000
Africa,ZAF,2011,NONE,WOMEN,57.8128859,26.772684,15.478061253287600
Africa,ZAF,2011,TRY,MEN,8.0584145,25.245709,2.034403874683810
Africa,ZAF,2011,TRY,WOMEN,6.2947421,26.772684,1.6852714110479600
Africa,ZAF,2011,UPPSRY,MEN,37.644058,25.245709,9.503509338471220
Africa,ZAF,2011,UPPSRY,WOMEN,35.892372,26.772684,9.609351335664480
S America,ARG,2012,NONE,MEN,44.301645,20.420391,9.04656912843195
S America,ARG,2012,NONE,WOMEN,38.779701,21.31288,8.265071138488800
S America,ARG,2012,TRY,MEN,16.450983,20.420391,3.35935505194353
S America,ARG,2012,TRY,WOMEN,24.307671,21.31288,5.1806647510248
S America,ARG,2012,UPPSRY,MEN,39.247372,20.420391,8.014466819624520
S America,ARG,2012,UPPSRY,WOMEN,36.912628,21.31288,7.867144110486400
Oceania,AUS,2012,NONE,MEN,22.073616,11.312979,2.49718354262064
Oceania,AUS,2012,NONE,WOMEN,25.030863000000000,11.420486,2.8586462045941800
Oceania,AUS,2012,TRY,MEN,37.532192,11.312979,4.24600899919968
Oceania,AUS,2012,TRY,WOMEN,44.97641,11.420486,5.1365246073526
Oceania,AUS,2012,UPPSRY,MEN,40.394192,11.312979,4.56978645817968
Oceania,AUS,2012,UPPSRY,WOMEN,29.992727,11.420486,3.4253151880532200
Europe,AUT,2012,NONE,MEN,12.26450300000000,4.109431,0.5040012882779300
Europe,AUT,2012,NONE,WOMEN,21.837638,4.31688,0.9427046272944
Europe,AUT,2012,TRY,MEN,30.735928,4.109431,1.26307175336968
Europe,AUT,2012,TRY,WOMEN,26.770844,4.31688,1.1556652104672
Europe,AUT,2012,UPPSRY,MEN,56.999569,4.109431,2.34235795835239
Europe,AUT,2012,UPPSRY,WOMEN,51.391518,4.31688,2.2185101622384000
Europe,BEL,2012,NONE,MEN,29.259063000000000,5.430643,1.5889552566750900
Europe,BEL,2012,NONE,WOMEN,27.44782700000000,5.637105,1.5472628282083500
Europe,BEL,2012,TRY,MEN,32.722958,5.430643,1.7770670280199400
Europe,BEL,2012,TRY,WOMEN,37.926952,5.637105,2.1379821075396
Europe,BEL,2012,UPPSRY,MEN,38.017979,5.430643,2.0646207153049700
Europe,BEL,2012,UPPSRY,WOMEN,34.625221,5.637105,1.9518600642520500
S America,BRA,2012,NONE,MEN,57.674595,97.132054,56.020518759681300
S America,BRA,2012,NONE,WOMEN,52.539494000000000,101.18288,53.16097316662720
S America,BRA,2012,TRY,MEN,11.10502,97.132054,10.7865340231108
S America,BRA,2012,TRY,WOMEN,14.725452,101.18288,14.8996364266176
S America,BRA,2012,UPPSRY,MEN,31.220385,97.132054,30.325001217207900
S America,BRA,2012,UPPSRY,WOMEN,32.735054,101.18288,33.1222704067552
N America,CAN,2012,NONE,MEN,12.348697000000000,17.2099,2.1251984050030000
